IN1, IN2, IN3, IN4, IN5,Out1,Out2
0.760108461,0.748597201,0.218489276,0.872553014,0.727319271,0.260631159,0.633055344
0.770271569,0.755306907,0.234881936,0.88098698,0.637308248,0.260631159,0.633055344
0.783085923,0.753663714,0.237426835,0.882120959,0.593788199,0.356460539,0.633055344
0.792365282,0.745858545,0.234601119,0.883502996,0.59667883,0.45228992,0.505706766
0.800898979,0.753252915,0.231143567,0.883573869,0.594510857,0.5481193,0.378358188
0.80542819,0.763933672,0.210292946,0.87797485,0.651319777,0.5481193,0.25100961
0.80233507,0.760647286,0.198077431,0.883609306,0.77288685,0.64394868,0.123661032
0.792310048,0.765439933,0.197041921,0.885310274,0.832987877,0.73977806,0.123661032
0.789658802,0.794332749,0.199639473,0.885381148,0.833670387,0.83560744,-0.003687546
0.788802671,0.721895309,0.218963154,0.888641336,0.867996625,0.93143682,-0.131036125
0.794105162,0.684512661,0.222789278,0.8852394,0.907501909,0.73977806,0.123661032
0.799352419,0.780228673,0.211503967,0.883715617,0.905253641,0.64394868,0.505706766
0.802445539,0.664246609,0.203149678,0.879108828,0.982939336,0.64394868,0.760403923
0.80272171,0.620838918,0.224035401,0.887649105,1.10587143,0.64394868,1.142449657
0.801064682,0.763112076,0.251063983,0.903170438,1.141803574,0.64394868,1.397146814
0.799573356,0.784884387,0.240989693,0.914829156,1.058256321,0.64394868,1.779192548
0.792006259,0.799399262,0.228072137,0.933823299,0.822830522,0.64394868,2.288586861
0.791868174,0.675201232,0.213645193,0.946651433,0.629318866,0.73977806,2.288586861
0.796811642,0.609199632,0.217541521,0.934496599,0.584754979,0.73977806,1.524495392
0.796176448,0.758593294,0.223421115,0.924964091,0.583430106,0.73977806,0.887752501
0.799103865,0.721073712,0.222561114,0.924999528,0.585437489,0.83560744,0.505706766
0.801285619,0.712173082,0.224491727,0.920676234,0.59053624,0.93143682,0.378358188
0.80214175,0.767083126,0.225930912,0.921420407,0.653688488,1.0272662,0.378358188
0.792365282,0.756402369,0.208572946,0.91624663,0.71523483,1.0272662,0.25100961
0.782257409,0.760510353,0.198077431,0.900512676,0.713428186,1.12309558,0.123661032
0.790155911,0.803781111,0.198288044,0.890519489,0.744020692,1.21892496,-0.003687546
0.811862984,0.777079219,0.19207498,0.888180658,0.813435973,1.31475434,-0.003687546
0.830697874,0.736136318,0.184177018,0.88098698,0.895618205,1.31475434,-0.131036125
0.829399869,0.732439133,0.189038652,0.875033592,0.944678629,1.41058372,-0.258384703
0.818463481,0.766672328,0.203921924,0.873757866,1.000122529,1.5064131,-0.258384703
0.799573356,0.791594094,0.220490093,0.865288463,1.055365691,1.31475434,-0.003687546
0.781484129,0.726961822,0.231424383,0.861709343,1.045368927,1.21892496,0.378358188
0.762814941,0.640557238,0.226861116,0.860787985,1.023689198,1.31475434,0.633055344
0.743924817,0.680404677,0.232284384,0.865501084,0.931630644,1.41058372,1.015101079
0.736965297,0.827059683,0.243710102,0.879853002,0.779872541,1.5064131,1.397146814
0.740665994,0.904289771,0.244710511,0.891582594,0.629198423,1.69807186,1.779192548
0.747542662,0.851433718,0.23735663,0.898386466,0.546895748,1.79390124,1.65184397
0.759031393,0.72983741,0.226632953,0.897146176,0.548381211,1.88973062,0.887752501
0.773972266,0.651648794,0.220490093,0.89229133,0.592784508,2.08138938,-0.003687546
0.77866718,0.624262238,0.204290495,0.881624843,0.775978219,2.17721876,-0.258384703
0.778501477,0.719293586,0.193286001,0.87450204,0.970132237,1.88973062,0.123661032
0.770326804,0.839657499,0.194426818,0.876947181,1.01393332,1.12309558,0.505706766
0.761268381,0.711351485,0.199428861,0.878789897,0.966599244,0.356460539,0.887752501
0.760301781,0.706695771,0.216383153,0.892929193,0.812873906,0.068972399,1.524495392
0.769443055,0.781187202,0.250484799,0.916990803,0.557293989,0.068972399,1.906541126
0.779854717,0.763112076,0.256276638,0.930882042,0.314320432,0.164801779,1.906541126
0.781594597,0.662740349,0.235145201,0.939280571,0.186570621,0.164801779,1.779192548
0.779274757,0.614266145,0.230388873,0.938146593,0.149112867,0.260631159,1.779192548
0.776761598,0.707791233,0.225702748,0.933185436,0.146744156,0.260631159,1.65184397
0.776181638,0.801042455,0.214575397,0.916636435,0.120447447,0.260631159,1.65184397
0.779274757,0.755717705,0.206098251,0.895409772,0.091179813,0.356460539,1.524495392
0.772867581,0.684923459,0.209362742,0.892397641,0.091420699,0.356460539,1.524495392
0.758064793,0.708749762,0.209713763,0.895374335,0.061229669,0.260631159,1.397146814
0.746355125,0.721073712,0.216207643,0.897323361,-0.005254834,0.164801779,1.524495392
0.7429306,0.663151147,0.223070094,0.901540344,-0.061501686,0.068972399,1.524495392
0.750691016,0.725044763,0.227633361,0.887471921,-0.118912821,0.068972399,1.65184397
0.75596589,0.804876573,0.22863377,0.87372243,-0.182586988,-0.026856981,1.65184397
0.758644753,0.735862453,0.228774178,0.880561738,-0.243611411,-0.026856981,1.65184397
0.760053227,0.653291987,0.227141933,0.882900569,-0.278218682,-0.122686361,1.65184397
0.764720524,0.561410092,0.211328457,0.891972399,-0.275488642,-0.122686361,1.779192548
0.771735278,0.513072821,0.20164029,0.900937918,-0.311460933,-0.218515741,1.779192548
0.765024313,0.574692572,0.218489276,0.907812663,-0.415483485,-0.314345121,1.779192548
0.752458513,0.624262238,0.227141933,0.913695178,-0.521272534,-0.314345121,1.779192548
0.743344857,0.644802155,0.23905908,0.902355391,-0.617064818,-0.314345121,1.779192548
0.741798297,0.684512661,0.240357856,0.89431123,-0.703301963,-0.314345121,1.65184397
0.746962702,0.678898417,0.227492953,0.889066578,-0.733533141,-0.314345121,1.524495392
0.744394308,0.761195017,0.228774178,0.872694761,-0.733573288,-0.218515741,1.524495392
0.736385337,0.776257622,0.232143975,0.876096697,-0.735620818,-0.218515741,1.397146814
0.729536286,0.625494633,0.226790912,0.888499589,-0.755333313,-0.218515741,1.269798235
0.723101492,0.681500139,0.217541521,0.901079665,-0.822781359,-0.218515741,1.269798235
0.712910767,0.773518967,0.219419481,0.902886944,-0.874210494,-0.122686361,1.142449657
0.707221636,0.715185603,0.224491727,0.900902481,-0.901510894,-0.122686361,1.015101079
0.697831808,0.662466483,0.235180303,0.892681135,-0.949286593,-0.122686361,0.887752501
0.686812569,0.667532996,0.220139073,0.881376786,-0.975342415,-0.218515741,0.887752501
0.686011672,0.787623043,0.193707226,0.87875446,-1.000474842,-0.218515741,0.760403923
0.691838888,0.874164559,0.19275947,0.876699124,-1.020749404,-0.122686361,0.760403923
0.699792625,0.831441532,0.194181103,0.879321449,-1.018340545,-0.122686361,0.633055344
0.703051448,0.811175481,0.193865185,0.881695717,-1.018340545,-0.026856981,0.633055344
0.703741876,0.771875773,0.203219882,0.886196195,-1.009347472,-0.026856981,0.505706766
0.704459922,0.679446148,0.208362333,0.884530664,-0.959484095,-0.026856981,0.505706766
0.701283951,0.71107762,0.214347234,0.885629206,-0.914036959,0.068972399,0.378358188
0.698605088,0.754759176,0.219717848,0.887613668,-0.913635483,0.068972399,0.378358188
0.701946762,0.740518167,0.21924397,0.885770953,-0.914920207,-0.026856981,0.378358188
0.703382853,0.725318629,0.221420298,0.885948137,-0.917128328,-0.026856981,0.25100961
0.698577471,0.676570559,0.225790504,0.887082116,-0.915763308,0.164801779,0.123661032
0.690319946,0.73723178,0.224281115,0.888747647,-0.927084944,0.356460539,-0.131036125
0.686177375,0.941946285,0.219998665,0.891405409,-0.990237192,0.5481193,-0.513081859
0.685984055,1.0368407,0.228774178,0.889137452,-1.055115789,0.73977806,-0.767779016
0.683885152,0.95550263,0.2317052,0.884530664,-1.065313291,0.83560744,-1.14982475
0.678499809,0.883749854,0.216067234,0.878435528,-0.95205678,1.31475434,-1.404521907
0.674909581,0.802959514,0.194567226,0.866068074,-0.658697928,1.79390124,-2.041264798
0.667038696,0.690948501,0.225966014,0.847888978,-0.401672695,1.88973062,-2.678007689
0.659609685,0.726824889,0.253486025,0.82917833,-0.324669509,1.98556,-2.678007689
0.66496741,0.808573758,0.226790912,0.834422981,-0.260754456,2.08138938,-2.805356267
0.667038696,0.881011198,0.212346417,0.850298683,-0.101006971,2.17721876,-2.932704845
0.659084959,0.929074603,0.179789261,0.858626339,0.141524962,2.84802442,-3.060053423
0.648839,0.785295186,0.149934964,0.862453517,0.500886545,3.23134194,-3.060053423
0.639062532,0.58099148,0.185423141,0.870603988,0.784168339,2.84802442,-3.187402001
0.651435011,0.53320194,0.252643575,0.929748063,0.346799878,-0.410174501,2.161238283
0.685183157,0.518687065,0.266877458,0.997786783,-0.320534301,-2.230932721,4.580861269
0.697389934,0.739559638,0.236566834,0.99838921,-0.3256732,-0.506003881,1.015101079
0.689242877,0.944274142,0.203430495,0.9523922,-0.129873128,0.356460539,-0.258384703
0.678361724,0.790087833,0.191320286,0.912844694,0.01345397,0.5481193,-0.513081859
0.668143381,0.685608123,0.180070077,0.893992298,0.125024279,0.64394868,-0.640430437
0.656930822,0.759141025,0.169083134,0.866564189,0.278067107,0.73977806,-0.767779016
0.646381074,0.765713798,0.179859465,0.857740418,0.4419498,0.73977806,-0.895127594
0.636052263,0.795154346,0.217453766,0.84966082,0.522004207,0.83560744,-1.022476172
0.624149275,0.874849223,0.22914275,0.841616659,0.570823745,0.83560744,-1.14982475
0.611638711,0.855815567,0.212504376,0.834422981,0.659911373,0.93143682,-1.277173328
0.602828842,0.738053377,0.202465188,0.83063124,0.753816718,1.0272662,-1.404521907
0.602607905,0.695604216,0.204922332,0.839773943,0.848765902,1.0272662,-1.404521907
0.609153168,0.714637872,0.217646827,0.852885572,0.896822635,0.93143682,-1.404521907
0.613130036,0.740381234,0.216348051,0.874856408,0.898187655,0.83560744,-1.277173328
0.618322059,0.765439933,0.204360699,0.8852394,0.903487144,0.83560744,-1.14982475
0.625060641,0.766261529,0.216786827,0.890306868,0.942028885,0.83560744,-1.022476172
0.625474898,0.719430519,0.229704383,0.90001656,1.028266029,0.73977806,-0.895127594
0.625889155,0.76283821,0.219788052,0.893141814,1.077647634,0.73977806,-0.640430437
0.621442796,0.816515859,0.217418664,0.890767546,1.121529012,0.73977806,-0.513081859
0.606916179,0.754759176,0.217243153,0.889243763,1.173480067,0.73977806,-0.385733281
0.597471117,0.726003292,0.210643967,0.885203964,1.175246563,0.64394868,-0.258384703
0.59686354,0.75544384,0.205080291,0.888145221,1.175447301,0.64394868,-0.131036125
0.603325951,0.709434426,0.2112056,0.890590362,1.172797557,0.64394868,-0.003687546
0.613875699,0.707517367,0.210924783,0.891759778,1.169826631,0.5481193,-0.003687546
0.617300224,0.729152746,0.206572129,0.89441754,1.170107664,0.5481193,0.123661032
0.61898487,0.676570559,0.211433763,0.899378697,1.172436228,0.45228992,0.123661032
0.626248178,0.713953208,0.216207643,0.901894712,1.173118738,0.45228992,0.25100961
0.629396532,0.762016613,0.216067234,0.897252487,1.169947074,0.356460539,0.378358188
0.627214778,0.672736442,0.21513703,0.895374335,1.172275637,0.356460539,0.378358188
0.61589175,0.664383542,0.21599703,0.896260256,1.217040263,0.260631159,0.505706766
0.604817277,0.709571359,0.212960703,0.893815114,1.264655372,0.260631159,0.505706766
0.601530837,0.73969657,0.206852945,0.887436484,1.252932259,0.164801779,0.505706766
0.603767825,0.814735733,0.199604371,0.883573869,1.225390974,0.260631159,0.505706766
0.610147385,0.811723212,0.196427635,0.880916107,1.208167633,0.356460539,0.505706766
0.615008002,0.758319428,0.203430495,0.884849595,1.208087338,0.356460539,0.505706766
0.618681082,0.764481403,0.215716214,0.893815114,1.213708008,0.356460539,0.505706766
0.617410693,0.703135518,0.215505602,0.895516082,1.217040263,0.356460539,0.505706766
0.613406208,0.642337365,0.213645193,0.895693266,1.215233619,0.45228992,0.505706766
0.60014998,0.702861653,0.221788869,0.896260256,1.186688642,0.45228992,0.505706766
0.587777501,0.743941487,0.232775812,0.898528213,1.125784663,0.45228992,0.505706766
0.577531541,0.812544809,0.2317052,0.897146176,1.086279378,0.45228992,0.505706766
0.575929747,0.824731826,0.228072137,0.89789035,1.086199083,0.45228992,0.378358188
0.586921369,0.699164468,0.228282749,0.897287924,1.088728385,0.45228992,0.378358188
0.595234129,0.675885895,0.223824788,0.897465108,1.087764841,0.356460539,0.25100961
0.604568722,0.744215352,0.222929686,0.899485007,1.086399821,0.45228992,0.25100961
0.609622659,0.706284972,0.228001933,0.895232587,1.090494881,0.5481193,0.25100961
0.615670813,0.731069805,0.232354588,0.895586956,1.095995109,0.5481193,0.25100961
0.61318527,0.827059683,0.2325652,0.896685498,1.089691928,0.64394868,0.25100961
0.60188986,0.781598001,0.215610908,0.89721705,1.085837754,0.64394868,0.25100961
0.595952174,0.748597201,0.199428861,0.898776271,1.102378585,0.73977806,0.25100961
0.597388266,0.795154346,0.196357431,0.894665598,1.168863087,0.73977806,0.25100961
0.604623957,0.774340563,0.186721917,0.893070941,1.223905511,0.83560744,0.123661032
0.611555859,0.734630058,0.193075389,0.891901525,1.223303296,0.83560744,0.123661032
0.618902019,0.769821782,0.207712945,0.888464152,1.222701081,0.83560744,0.123661032
0.624370213,0.725318629,0.20643172,0.886196195,1.266502163,0.83560744,0.25100961
0.622326544,0.648773205,0.203500699,0.882546201,1.31431801,0.73977806,0.378358188
0.614234722,0.70272472,0.201324371,0.874820971,1.308496602,0.73977806,0.378358188
0.601751774,0.741613629,0.202675801,0.873438935,1.289306027,0.64394868,0.505706766
0.594101826,0.687525182,0.211819886,0.887613668,1.238639697,0.64394868,0.633055344
0.585816684,0.716144132,0.21513703,0.889739878,1.154972002,0.64394868,0.633055344
0.580762747,0.796934472,0.213715397,0.882617075,1.098444115,0.5481193,0.760403923
0.583054969,0.74462615,0.239462754,0.879923875,1.09137813,0.5481193,0.633055344
0.586148089,0.726003292,0.268878275,0.881022417,1.090093405,0.45228992,0.505706766
0.592748586,0.780776404,0.263630518,0.890413178,1.053559047,0.356460539,0.505706766
0.594681786,0.762701277,0.239129284,0.900122871,1.00983826,0.356460539,0.505706766
0.584711998,0.723949301,0.220490093,0.904127233,1.010601065,0.356460539,0.633055344
0.565352382,0.758319428,0.220349685,0.900158307,1.00726881,0.356460539,0.633055344
0.553477011,0.772286572,0.216084785,0.909017516,0.97486966,0.356460539,0.633055344
0.55068768,0.717787326,0.214786009,0.925460206,0.930024738,0.45228992,0.633055344
0.556597748,0.714637872,0.213785601,0.92195196,0.899552675,0.45228992,0.760403923
0.570627256,0.766535395,0.204150087,0.912277704,0.865306732,0.45228992,0.760403923
0.580679895,0.726140225,0.208678252,0.905438396,0.866270276,0.45228992,0.505706766
0.583745398,0.673558038,0.221718665,0.906040822,0.867996625,0.45228992,0.25100961
0.580652278,0.720115183,0.217243153,0.901079665,0.870525926,0.45228992,0.378358188
0.571124364,0.768315521,0.213645193,0.893283562,0.868598839,0.45228992,0.378358188
0.558475714,0.706011107,0.209257436,0.890590362,0.86466437,0.45228992,0.505706766
0.548423074,0.747912537,0.203570903,0.887719979,0.861613149,0.45228992,0.505706766
0.542982498,0.857047962,0.198463554,0.878577276,0.858441485,0.5481193,0.633055344
0.548340223,0.783378127,0.194935798,0.881872901,0.861653296,0.5481193,0.633055344
0.552372326,0.712720813,0.203711311,0.889350073,0.863580384,0.5481193,0.633055344
0.557674817,0.739148839,0.21924397,0.893318998,0.862697135,0.5481193,0.760403923
0.592886672,0.763385941,0.210924783,0.886373379,0.860448867,0.5481193,0.760403923
0.641603309,0.697110476,0.205782332,0.878541839,0.856956022,0.83560744,0.760403923
0.671678375,0.651237995,0.209643558,0.874962719,0.918381921,1.0272662,0.887752501
0.686840186,0.681910938,0.203711311,0.870603988,1.037540136,0.93143682,1.015101079
0.687806786,0.719019721,0.199850085,0.866245258,1.12702924,0.83560744,1.142449657
0.65878117,0.720799847,0.210959885,0.863020506,1.212985351,0.73977806,1.142449657
0.619426744,0.763385941,0.234706425,0.8646506,1.268629989,0.64394868,1.269798235
0.605093448,0.848284264,0.247852145,0.871383599,1.266622606,0.5481193,1.397146814
0.582005518,0.815009599,0.248887655,0.893815114,1.219569565,0.45228992,1.524495392
0.524147607,0.749007999,0.254714596,0.917734977,1.09206064,0.356460539,1.65184397
0.476618507,0.749281865,0.249238676,0.934957278,0.897705883,0.260631159,2.161238283
0.473608239,0.788581572,0.245272144,0.947289296,0.704876737,0.260631159,2.415935439
0.488162472,0.734903923,0.22845826,0.947749975,0.626307793,0.45228992,2.161238283
0.501501552,0.619195725,0.199148044,0.943745612,0.595755434,0.64394868,1.779192548
0.513735945,0.678487618,0.203149678,0.942930565,0.556491036,0.93143682,1.524495392
0.535967744,0.805287371,0.204114985,0.929322821,0.556089559,1.12309558,1.269798235
0.581867432,0.824321028,0.211065192,0.904729659,0.557896203,1.41058372,0.760403923
0.627767121,0.775846824,0.209292538,0.890200557,0.683879518,1.79390124,0.378358188
0.650413177,0.756813168,0.200008044,0.883467559,0.88513967,1.98556,0.378358188
0.658643085,0.743393755,0.202570494,0.876592813,0.988399416,1.88973062,0.505706766
0.659885856,0.699849132,0.205431312,0.868442341,1.026740419,1.79390124,0.505706766
0.656433713,0.671504047,0.204360699,0.861425848,1.063876992,1.60224248,0.505706766
0.649943685,0.667806861,0.228844382,0.858059349,1.10791896,1.5064131,0.505706766
0.647927634,0.73476699,0.252783983,0.857882165,1.107557631,1.41058372,0.505706766
0.641824246,0.763112076,0.248606839,0.857067118,1.099929578,1.21892496,0.505706766
0.636825543,0.721210645,0.238918672,0.85603945,1.081020037,1.12309558,0.505706766
